1987.7 11.421 47049
1987.72 11.3729 47059
1987.75 11.3247 47069
1987.78 11.2794 47079
1987.8 11.2371 47089
1987.83 11.1977 47099
1987.86 11.1642 47109
1987.89 11.1367 47119
1987.91 11.1092 47129
1987.94 11.0845 47139
1987.97 11.0628 47149
1988 11.0441 47159
1988.02 11.0313 47169
1988.05 11.0184 47179
1988.08 11.0085 47189
1988.11 11.0015 47199
1988.13 10.9914 47209
1988.16 10.9813 47219
1988.19 10.9711 47229
1988.22 10.9609 47239
1988.24 10.9446 47249
1988.27 10.9282 47259
1988.3 10.9118 47269
1988.33 10.8863 47279
1988.35 10.8578 47289
1988.38 10.8262 47299
1988.41 10.7885 47309
1988.44 10.7448 47319
1988.46 10.698 47329
1988.49 10.6451 47339
1988.52 10.5862 47349
1988.54 10.5213 47359
1988.57 10.4532 47369
1988.6 10.3791 47379
1988.63 10.305 47389
1988.65 10.2308 47399
1988.68 10.1505 47409
1988.71 10.0732 47419
1988.74 9.99277 47429
1988.76 9.91532 47439
1988.79 9.8378 47449
1988.82 9.76622 47459
1988.85 9.69758 47469
1988.87 9.63489 47479
1988.9 9.57513 47489
1988.93 9.5183 47499
1988.96 9.46442 47509
1988.98 9.41348 47519
1989.01 9.37448 47529
1989.04 9.33541 47539
1989.06 9.29929 47549
1989.09 9.2661 47559
1989.12 9.22985 47569
1989.15 9.19355 47579
1989.17 9.15418 47589
1989.2 9.11175 47599
1989.23 9.06626 47609
1989.25 9.01471 47619
1989.28 8.9601 47629
1989.31 8.89942 47639
1989.34 8.82669 47649
1989.36 8.7479 47659
1989.39 8.66304 47669
1989.42 8.57512 47679
1989.45 8.47815 47689
1989.47 8.37811 47699
1989.5 8.28401 47709
1989.53 8.18385 47719
1989.56 8.08363 47729
1989.58 7.97735 47739
1989.61 7.87101 47749
1989.64 7.76761 47759
1989.67 7.66114 47769
1989.69 7.56362 47779
1989.72 7.46603 47789
1989.75 7.37139 47799
1989.77 7.27668 47809
1989.8 7.18491 47819
1989.83 7.09308 47829
1989.86 7.01019 47839
1989.88 6.92724 47849
1989.91 6.84723 47859
1989.94 6.76716 47869
1989.97 6.68703 47879
1989.99 6.60984 47889
1990.02 6.54158 47899
1990.05 6.47027 47909
1990.08 6.40189 47919
1990.1 6.33045 47929
1990.13 6.25595 47939
1990.16 6.1814 47949
1990.19 6.11278 47959
1990.21 6.0441 47969
1990.24 5.97536 47979
1990.27 5.90055 47989
1990.3 5.82869 47999
1990.32 5.75377 48009
1990.35 5.69378 48019
1990.38 5.63074 48029
1990.41 5.56763 48039
1990.43 5.50446 48049
1990.46 5.44124 48059
1990.49 5.37795 48069
1990.51 5.3296 48079
1990.54 5.28119 48089
1990.57 5.22972 48099
1990.6 5.18118 48109
1990.62 5.13259 48119
1990.65 5.08094 48129
1990.68 5.04422 48139
1990.71 5.00445 48149
1990.73 4.96161 48159
1990.76 4.92171 48169
1990.79 4.87576 48179
1990.82 4.82974 48189
1990.84 4.78066 48199
1990.87 4.72852 48209
1990.9 4.67632 48219
1990.93 4.61805 48229
1990.95 4.55973 48239
1990.98 4.49835 48249
1991.01 4.4309 48259
1991.04 4.3634 48269
1991.06 4.28983 48279
1991.09 4.2162 48289
1991.12 4.13952 48299
1991.15 4.05977 48309
1991.17 3.99796 48319
1991.2 3.93309 48329
1991.23 3.86816 48339
1991.25 3.80016 48349
1991.28 3.72911 48359
1991.31 3.658 48369
1991.34 3.60182 48379
1991.36 3.54559 48389
1991.39 3.48629 48399
1991.42 3.42393 48409
1991.45 3.36452 48419
1991.47 3.30204 48429
1991.5 3.2365 48439
1991.53 3.1709 48449
1991.56 3.10523 48459
1991.58 3.04251 48469
1991.61 2.97673 48479
1991.64 2.91089 48489
1991.67 2.84498 48499
1991.69 2.79702 48509
1991.72 2.74599 48519
1991.75 2.6979 48529
1991.77 2.65275 48539
1991.8 2.60754 48549
1991.83 2.56527 48559
1991.86 2.53794 48569
1991.88 2.51655 48579
1991.91 2.4951 48589
1991.94 2.47359 48599
1991.97 2.45801 48609
1991.99 2.44238 48619
1992.02 2.42968 48629
1992.05 2.41693 48639
1992.08 2.40711 48649
1992.1 2.39723 48659
1992.13 2.38429 48669
1992.16 2.37129 48679
1992.19 2.35523 48689
1992.21 2.33611 48699
1992.24 2.31693 48709
1992.27 2.29168 48719
1992.3 2.26338 48729
1992.32 2.23202 48739
1992.35 2.20659 48749
1992.38 2.1781 48759
1992.41 2.14656 48769
1992.43 2.11195 48779
1992.46 2.07728 48789
1992.49 2.03655 48799
1992.51 2.00776 48809
1992.54 1.97591 48819
1992.57 1.94399 48829
1992.6 1.90902 48839
1992.62 1.87699 48849
1992.65 1.84789 48859
1992.68 1.81874 48869
1992.71 1.79252 48879
1992.73 1.76924 48889
1992.76 1.7489 48899
1992.79 1.7285 48909
1992.82 1.71104 48919
1992.84 1.69652 48929
1992.87 1.68794 48939
1992.9 1.6793 48949
1992.93 1.6736 48959
1992.95 1.66783 48969
1992.98 1.66501 48979
1993.01 1.66512 48989
1993.03 1.66218 48999
1993.06 1.65917 49009
1993.09 1.6561 49019
1993.11 1.65597 49029
1993.14 1.65278 49039
1993.17 1.65253 49049
1993.2 1.64922 49059
1993.22 1.64885 49069
1993.25 1.64841 49079
1993.28 1.64492 49089
1993.31 1.64136 49099
1993.33 1.63475 49109
1993.36 1.62207 49119
1993.39 1.60933 49129
1993.42 1.59653 49139
1993.44 1.58367 49149
1993.47 1.57075 49159
1993.5 1.56077 49169
1993.53 1.54773 49179
1993.55 1.53763 49189
1993.58 1.52447 49199
1993.61 1.51424 49209
1993.64 1.50396 49219
1993.66 1.49061 49229
1993.69 1.4802 49239
1993.72 1.46974 49249
1993.74 1.46221 49259
1993.77 1.45162 49269
1993.8 1.44097 49279
1993.83 1.43326 49289
1993.85 1.42249 49299
1993.88 1.41465 49309
1993.91 1.40376 49319
1993.94 1.39581 49329
1993.96 1.38779 49339
1993.99 1.37971 49349
1994.02 1.37158 49359
1994.05 1.36038 49369
1994.07 1.35212 49379
1994.1 1.3438 49389
1994.13 1.33542 49399
1994.16 1.32398 49409
1994.18 1.31248 49419
1994.21 1.30392 49429
1994.24 1.29229 49439
1994.27 1.28061 49449
1994.29 1.26886 49459
1994.32 1.25406 49469
1994.35 1.24219 49479
1994.38 1.22726 49489
1994.4 1.21227 49499
1994.43 1.19722 49509
1994.46 1.18211 49519
1994.48 1.16694 49529
1994.51 1.15171 49539
1994.54 1.13342 49549
1994.57 1.11806 49559
1994.59 1.09965 49569
1994.62 1.08118 49579
1994.65 1.06264 49589
1994.68 1.04404 49599
1994.7 1.02538 49609
1994.73 1.00667 49619
1994.76 0.987886 49629
1994.79 0.969046 49639
1994.81 0.950145 49649
1994.84 0.931183 49659
1994.87 0.90916 49669
1994.9 0.890076 49679
1994.92 0.867932 49689
1994.95 0.848726 49699
1994.98 0.82646 49709
1995.01 0.804133 49719
1995.03 0.781745 49729
1995.06 0.756297 49739
1995.09 0.733787 49749
1995.11 0.708217 49759
1995.14 0.685586 49769
1995.17 0.659894 49779
1995.2 0.637141 49789
1995.22 0.614327 49799
1995.25 0.588452 49809
1995.28 0.562517 49819
1995.31 0.539521 49829
1995.33 0.513464 49839
1995.36 0.490346 49849
1995.39 0.467167 49859
1995.42 0.440927 49869
1995.44 0.417627 49879
1995.47 0.394266 49889
1995.5 0.370844 49899
1995.53 0.347361 49909
1995.55 0.323817 49919
1995.58 0.300212 49929
1995.61 0.279547 49939
1995.64 0.255821 49949
1995.66 0.232033 49959
1995.69 0.214186 49969
1995.72 0.193277 49979
1995.74 0.172307 49989
1995.77 0.151277 49999
1995.8 0.133185 50009
1995.83 0.112033 50019
1995.85 0.0938201 50029
1995.88 0.0755463 50039
1995.91 0.0542116 50049
1995.94 0.0358161 50059
1995.96 0.0143597 50069
1995.99 -0.00415746 50079
1996.02 -0.0227355 50089
1996.05 -0.0443744 50099
1996.07 -0.0630741 50109
1996.1 -0.0848346 50119
1996.13 -0.106656 50129
1996.16 -0.128538 50139
1996.18 -0.150481 50149
1996.21 -0.172485 50159
1996.24 -0.19455 50169
1996.27 -0.219675 50179
