OUTPUT3: 1996.51 0.360854 0.12348 0.595399
OUTPUT3: 1996.51 0.360745 0.123511 0.595206
OUTPUT3: 1996.51 0.360184 0.124974 0.594277
OUTPUT3: 1996.51 0.359751 0.125278 0.5942
OUTPUT3: 1996.51 0.35883 0.125026 0.593571
OUTPUT3: 1996.52 0.356336 0.12302 0.591175
OUTPUT3: 1996.52 0.350774 0.116868 0.584932
OUTPUT3: 1996.52 0.349495 0.115313 0.58342
OUTPUT3: 1996.52 0.349367 0.115155 0.583268
OUTPUT3: 1996.52 0.346232 0.111191 0.580218
OUTPUT3: 1996.52 0.342763 0.106578 0.577805
OUTPUT3: 1996.52 0.342194 0.105794 0.57743
OUTPUT3: 1996.52 0.33925 0.101352 0.575785
OUTPUT3: 1996.52 0.339479 0.101339 0.576193
OUTPUT3: 1996.58 0.302088 0.0652465 0.53402
OUTPUT3: 1996.58 0.302088 0.0652467 0.53402
OUTPUT3: 1996.58 0.302165 0.0653117 0.534115
OUTPUT3: 1996.58 0.302235 0.0653726 0.534199
OUTPUT3: 1996.58 0.302332 0.065576 0.533991
OUTPUT3: 1996.58 0.302233 0.0655143 0.5338
OUTPUT3: 1996.58 0.302052 0.065393 0.533472
OUTPUT3: 1996.58 0.290587 0.0544623 0.524034
OUTPUT3: 1996.64 0.280749 0.0401021 0.513809
OUTPUT3: 1996.64 0.280757 0.0401124 0.513818
OUTPUT3: 1996.64 0.282758 0.0422584 0.515955
OUTPUT3: 1996.64 0.283306 0.0427548 0.516549
OUTPUT3: 1996.65 0.239712 -0.00272861 0.473706
OUTPUT3: 1996.65 0.239712 -0.00272877 0.473706
OUTPUT3: 1996.65 0.239666 -0.0027655 0.47367
OUTPUT3: 1996.65 0.239638 -0.00277652 0.47367
