OUTPUT2: 1987.39 5.78697
OUTPUT2: 1987.42 5.77861
OUTPUT2: 1987.45 5.76723
OUTPUT2: 1987.48 5.75431
OUTPUT2: 1987.5 5.73686
OUTPUT2: 1987.53 5.71788
OUTPUT2: 1987.56 5.69587
OUTPUT2: 1987.59 5.67232
OUTPUT2: 1987.61 5.64875
OUTPUT2: 1987.64 5.62365
OUTPUT2: 1987.67 5.60001
OUTPUT2: 1987.7 5.57635
OUTPUT2: 1987.72 5.55265
OUTPUT2: 1987.75 5.52892
OUTPUT2: 1987.78 5.50667
OUTPUT2: 1987.8 5.48588
OUTPUT2: 1987.83 5.46656
OUTPUT2: 1987.86 5.45021
OUTPUT2: 1987.89 5.43683
OUTPUT2: 1987.91 5.42341
OUTPUT2: 1987.94 5.41147
OUTPUT2: 1987.97 5.401
OUTPUT2: 1988 5.39199
OUTPUT2: 1988.02 5.38595
OUTPUT2: 1988.05 5.37989
OUTPUT2: 1988.08 5.37529
OUTPUT2: 1988.11 5.37216
OUTPUT2: 1988.13 5.3675
OUTPUT2: 1988.16 5.36281
OUTPUT2: 1988.19 5.35809
OUTPUT2: 1988.22 5.35334
OUTPUT2: 1988.24 5.34556
OUTPUT2: 1988.27 5.33774
OUTPUT2: 1988.3 5.3299
OUTPUT2: 1988.33 5.31752
OUTPUT2: 1988.35 5.30362
OUTPUT2: 1988.38 5.28818
OUTPUT2: 1988.41 5.26971
OUTPUT2: 1988.44 5.24821
OUTPUT2: 1988.46 5.22518
OUTPUT2: 1988.49 5.19912
OUTPUT2: 1988.52 5.17003
OUTPUT2: 1988.54 5.13791
OUTPUT2: 1988.57 5.10426
OUTPUT2: 1988.6 5.06757
OUTPUT2: 1988.63 5.03086
OUTPUT2: 1988.65 4.99411
OUTPUT2: 1988.68 4.95433
OUTPUT2: 1988.71 4.91603
OUTPUT2: 1988.74 4.87619
OUTPUT2: 1988.76 4.83782
OUTPUT2: 1988.79 4.79942
OUTPUT2: 1988.82 4.76399
OUTPUT2: 1988.85 4.73003
OUTPUT2: 1988.87 4.69903
OUTPUT2: 1988.9 4.66951
OUTPUT2: 1988.93 4.64146
OUTPUT2: 1988.96 4.61487
OUTPUT2: 1988.98 4.58975
OUTPUT2: 1989.01 4.57061
OUTPUT2: 1989.04 4.55143
OUTPUT2: 1989.06 4.53372
OUTPUT2: 1989.09 4.51748
OUTPUT2: 1989.12 4.49971
OUTPUT2: 1989.15 4.48191
OUTPUT2: 1989.17 4.46258
OUTPUT2: 1989.2 4.44171
OUTPUT2: 1989.23 4.41932
OUTPUT2: 1989.25 4.39389
OUTPUT2: 1989.28 4.36694
OUTPUT2: 1989.31 4.33695
OUTPUT2: 1989.34 4.30093
OUTPUT2: 1989.36 4.26189
OUTPUT2: 1989.39 4.21981
OUTPUT2: 1989.42 4.1762
OUTPUT2: 1989.45 4.12806
OUTPUT2: 1989.47 4.07838
OUTPUT2: 1989.5 4.03168
OUTPUT2: 1989.53 3.98195
OUTPUT2: 1989.56 3.93218
OUTPUT2: 1989.58 3.87939
OUTPUT2: 1989.61 3.82656
OUTPUT2: 1989.64 3.7752
OUTPUT2: 1989.67 3.72232
OUTPUT2: 1989.69 3.6739
OUTPUT2: 1989.72 3.62545
OUTPUT2: 1989.75 3.57847
OUTPUT2: 1989.77 3.53146
OUTPUT2: 1989.8 3.48591
OUTPUT2: 1989.83 3.44034
OUTPUT2: 1989.86 3.39924
OUTPUT2: 1989.88 3.3581
OUTPUT2: 1989.91 3.31844
OUTPUT2: 1989.94 3.27874
OUTPUT2: 1989.97 3.23901
